backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
classic_revolution_8x5,RTLLM,Prob001_accu,3,9,2,0.0,0,-0.2670157068062827,0.420940170940171,0.1551724137931034,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob001_accu
smooth_qd_v2_8x5,RTLLM,Prob001_accu,3,12,2,0.0,0,-0.2670157068062827,0.420940170940171,0.1551724137931034,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob001_accu
classic_revolution_8x5,RTLLM,Prob002_adder_16bit,2,10,1,0.2051142342841318,3,0.20652173913043478,0.9931847133757962,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit
smooth_qd_v2_8x5,RTLLM,Prob002_adder_16bit,2,6,1,0.2051142342841318,2,0.20652173913043478,0.9931847133757962,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit
classic_revolution_8x5,RTLLM,Prob003_adder_32bit,2,16,1,0.6744597525026996,16,0.6761229314420804,0.9975401234567901,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit
smooth_qd_v2_8x5,RTLLM,Prob003_adder_32bit,2,21,1,0.6744597525026996,20,0.6761229314420804,0.9975401234567901,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit
classic_revolution_8x5,RTLLM,Prob004_adder_8bit,2,5,1,0.1510262891809909,2,0.15217391304347827,0.9924584717607973,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit
smooth_qd_v2_8x5,RTLLM,Prob004_adder_8bit,2,5,1,0.1510262891809909,2,0.15217391304347827,0.9924584717607973,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit
classic_revolution_8x5,RTLLM,Prob005_adder_bcd,2,12,1,0.19818984547461369,7,0.2,0.9909492273730683,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd
smooth_qd_v2_8x5,RTLLM,Prob005_adder_bcd,2,10,1,0.13207652685798382,6,0.13333333333333333,0.9905739514348787,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd
classic_revolution_8x5,RTLLM,Prob007_comparator_3bit,2,17,1,0.058316843556994666,3,0.058823529411764705,0.9913863404689093,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit
smooth_qd_v2_8x5,RTLLM,Prob007_comparator_3bit,2,14,1,0.0,3,0.0,0.9898674821610602,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit
classic_revolution_8x5,RTLLM,Prob008_comparator_4bit,2,15,1,0.36161818181818184,9,0.36363636363636365,0.9944500000000001,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit
smooth_qd_v2_8x5,RTLLM,Prob008_comparator_4bit,2,20,1,0.36161818181818184,15,0.36363636363636365,0.9944500000000001,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit
classic_revolution_8x5,RTLLM,Prob009_div_16bit,2,33,5,0.7186850734033834,33,0.7729264475743349,0.9316190476190477,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob009_div_16bit
smooth_qd_v2_8x5,RTLLM,Prob009_div_16bit,2,23,3,0.7145513078470827,23,0.7705790297339593,0.9284761904761906,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob009_div_16bit
classic_revolution_8x5,RTLLM,Prob010_radix2_div,3,0,0,0.0,0,0.0,0.0,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob010_radix2_div
smooth_qd_v2_8x5,RTLLM,Prob010_radix2_div,3,2,1,0.0,0,-0.4626262626262626,-2.285420944558522,-0.2777777777777778,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob010_radix2_div
classic_revolution_8x5,RTLLM,Prob011_multi_16bit,3,9,5,0.0,0,0.06203007518796992,0.4461111111111111,0.43965517241379304,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1003/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit
